org;adr;dep;com;gps;lat;long;catr;voie;v1;v2;pr;pr1;ttue;tbg;tbl;tindm;typenumero;numero;distancemetre;libellevoie;coderivoli;grav
5;2738, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;2738;0;MONTABO (ROUTE DE) 4;;0,44
5;1057, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;1057;0;BADUEL (ROUTE DE);;0,44
5;1057, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;0;1;1057;0;BADUEL (ROUTE DE);;0,44
5;211, MADELEINE (ROUTE DE;973;2;;;;;;;;;;0;0;1;1;1;211;0;MADELEINE (ROUTE DE LA);;0,44
5;10, MIRZA (ROND-POINT);973;2;;;;;;;;;;0;0;1;1;1;10;0;MIRZA (ROND-POINT);;0,44
5;ABOLITION DE L'ESCLAVAGE;973;2;;;;;;;;;;0;0;1;1;0;;0;ABOLITION DE L'ESCLAVAGE;;0,44
5;18, EUGENE GOBERT;973;2;;;;;;;;;;0;0;1;1;1;18;0;EUGENE GOBERT;;0,44
1;;973;6;G;0;0;;;;;;;0;0;1;2;;;;;;0,44
5;151, CABASSOU (ROUTE DE);973;2;;;;;;;;;;0;0;1;2;1;151;0;CABASSOU (ROUTE DE);;0,44
5;3176, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;3176;0;BADUEL (ROUTE DE);;0,44
5;1315, MADELEINE (ROUTE D;973;2;;;;;;;;;;0;0;1;1;0;;0;TIGRE (ROUTE DU);;0,44
5;MARINGOUINS (ROND-POINT);973;2;;;;;;;;;;0;0;1;2;0;;0;MARINGOUINS (ROND-POINT);;0,44
5;RABAN (ROUTE DE);973;2;;;;;;;;;;0;0;1;2;0;;0;EBOUE (ROCADE FELIX);;0,44
5;3096, ZABULON (LOTISSEME;973;2;;;;;;;;;;0;0;1;1;1;3096;0;ZABULON (LOTISSEMENT);;0,44
5;679, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;679;0;BADUEL (ROUTE DE);;0,44
5;12, GALMOT (AVENUE);973;2;;;;;;;;;;0;0;1;1;1;12;0;GALMOT (AVENUE);;0,44
5;2068, MADELEINE (ROUTE D;973;2;;;;;;;;;;0;0;1;2;1;2068;0;MADELEINE (ROUTE DE LA);;0,44
5;B2, ZEPHIR (CITE);973;2;;;;;;;;;;0;0;1;1;1;;0;ZEPHIR (CITE);;0,44
1;;973;5;G;0;0;;;;;;;0;0;1;2;;;;;;0,44
1;Avenue Gaston MONERVILLE;973;9;G;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;973;7;G;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;EAU-LISETTE (CITE);973;2;;;;;;;;;;0;0;1;1;0;;0;EAU-LISETTE (CITE);;0,44
5;22, DE GAULLE (AVENUE);973;2;;;;;;;;;;0;0;1;1;0;;0;MOLE;;0,44
5;959, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;959;0;BADUEL (ROUTE DE);;0,44
5;15, RABAN (ROUTE DE);973;2;;;;;;;;;;0;0;1;2;1;15;0;RABAN (ROUTE DE);;0,44
5;339, MADELEINE (ROUTE DE;973;2;;;;;;;;;;0;0;1;1;1;339;0;MADELEINE (ROUTE DE LA);;0,44
5;461, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;461;0;BADUEL (ROUTE DE);;0,44
5;185, MANGO (ROUTE);973;2;;;;;;;;;;0;0;1;3;1;185;0;MANGO (ROUTE);;0,44
1;;973;7;G;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;973;5;G;0;0;;;;;;;0;0;1;6;;;;;;0,44
5;CABASSOU (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;0;;0;CABASSOU (ROUTE DE);;0,44
5;631, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;631;0;BADUEL (ROUTE DE);;0,44
5;26, HENRI QUINTRIE(RUE);973;2;;;;;;;;;;0;0;1;1;1;26;0;HENRI QUINTRIE(RUE);;0,44
5;16, AMUSANT (PAUL);973;2;;;;;;;;;;0;0;1;1;1;16;0;JADFARD (RENE);;0,44
5;SUZINI (CARREFOUR);973;2;;;;;;;;;;0;0;1;2;0;;0;SUZINI (CARREFOUR);;0,44
5;2066, TIGRE (ROUTE DU);973;2;;;;;;;;;;0;0;1;0;1;2066;0;TIGRE (ROUTE DU);;0,44
5;30, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;30;0;BADUEL (ROUTE DE);;0,44
5;1280, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;1280;0;BADUEL (ROUTE DE);;0,44
5;1380, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;1380;0;MONTABO (ROUTE DE) 1;;0,44
5;BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;0;;0;BADUEL (ROUTE DE);;0,44
5;3176, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;3176;0;BADUEL (ROUTE DE);;0,44
5;81, LIBERTE (AVENUE DE L;973;2;;;;;;;;;;0;0;1;1;1;81;0;LIBERTE (AVENUE DE LA);;0,44
5;30, TROUBIRAN (CHEMIN DE;973;2;;;;;;;;;;0;0;1;0;1;30;0;TROUBIRAN (CHEMIN DE);;0,44
5;1761, FELIX EBOUE(ROCADE;973;2;;;;;;;;;;0;0;1;1;1;1761;0;FELIX EBOUE(ROCADE);;0,44
5;RECTORAT (ROND POINT);973;2;;;;;;;;;;0;0;1;1;0;;0;BADUEL (ROUTE DE);;0,44
5;733, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;733;0;BADUEL (ROUTE DE);;0,44
5;2788, MADELEINE (ROUTE D;973;2;;;;;;;;;;0;0;1;2;1;2788;0;MADELEINE (ROUTE DE LA);;0,44
5;471, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;2;1;471;0;BADUEL (ROUTE DE);;0,44
5;JUBELIN (BOULEVARD);973;2;;;;;;;;;;0;0;1;1;0;;0;JUBELIN (BOULEVARD);;0,44
5;28, GOINET (LIEUTENANT);973;2;;;;;;;;;;0;0;1;2;1;28;0;GOINET (LIEUTENANT);;0,44
5;24, 14 ET 22 JUIN 1962;973;2;;;;;;;;;;0;0;1;2;1;24;0;14 ET 22 JUIN 1962;;0,44
5;32, BARTHELEMY (RENE);973;2;;;;;;;;;;0;0;1;1;1;32;0;BARTHELEMY (RENE);;0,44
5;544, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;544;0;BADUEL (ROUTE DE);;0,44
5;107, JUBELIN (BOULEVARD);973;2;;;;;;;;;;0;0;1;1;1;107;0;JUBELIN (BOULEVARD);;0,44
5;56, BONHOMME (CITE);973;2;;;;;;;;;;0;0;1;3;1;56;0;BONHOMME (CITE);;0,44
5;08, MALOUET;973;2;;;;;;;;;;0;0;1;2;1;8;0;MALOUET;;0,44
5;CHARLERY (GUSTAVE);973;2;;;;;;;;;;0;0;1;1;0;;0;CHARLERY (GUSTAVE);;0,44
5;354, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;354;0;BADUEL (ROUTE DE);;0,44
5;MADELEINE (ROND POINT);973;2;;;;;;;;;;0;0;1;1;0;;0;MADELEINE (ROND POINT);;0,44
5;679, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;2;1;679;0;BADUEL (ROUTE DE);;0,44
5;158, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;158;0;BADUEL (ROUTE DE);;0,44
5;10, GALMOT (ROND-POINT);973;2;;;;;;;;;;0;0;1;1;1;10;0;GALMOT (ROND-POINT);;0,44
5;153, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;153;0;BADUEL (ROUTE DE);;0,44
5;10, ROUTE NATIONALE I;973;2;;;;;;;;;;0;0;1;1;1;10;0;ROUTE NATIONALE I;;0,44
5;150, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;0;;0;COULEE D'OR (CITE);;0,44
5;1286, MADELEINE (ROUTE D;973;2;;;;;;;;;;0;0;1;1;1;1286;0;MADELEINE (ROUTE DE LA);;0,44
1;RN 2 face à la station;973;7;G;0;0;;;;;;;0;0;1;2;;;;;;0,44
5;18, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;18;0;BADUEL (ROUTE DE);;0,44
5;ROUTE NATIONALE I;973;2;;;;;;;;;;0;0;1;3;2;22;0;ROUTE NATIONALE I;;0,44
5;14, DE GAULLE (AVENUE);973;2;;;;;;;;;;0;0;1;1;0;;0;JOSE SYLVESTRE(ALLEE);;0,44
5;471, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;2;1;471;0;BADUEL (ROUTE DE);;0,44
5;MADELEINE (ROUTE DE LA);973;2;;;;;;;;;;0;0;1;1;0;;0;MADELEINE (ROUTE DE LA);;0,44
5;CABASSOU (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;0;;0;JASMIN(LOTISSEMENT);;0,44
5;953, TIGRE (ROUTE DU);973;2;;;;;;;;;;0;0;1;2;0;;0;TROUBIRAN (CHEMIN DE);;0,44
5;CABASSOU (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;0;;0;CABASSOU (ROUTE DE);;0,44
5;BOUDINOT (AUGUSTE) CITE;973;2;;;;;;;;;;0;0;1;1;0;;0;BOUDINOT (AUGUSTE) CITE THEMIRE;;0,44
5;1357, MADELEINE (ROUTE D;973;2;;;;;;;;;;0;0;1;1;1;1357;0;MADELEINE (ROUTE DE LA);;0,44
1;;973;12;G;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;route departemental RD2;973;9;G;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;973;5;G;0;0;;;;;;;0;0;1;0;;;;;;0,44
5;ANATOLE (CITE);973;2;;;;;;;;;;0;0;1;1;0;;0;GONTRAN BRADIN (CITE ANATOLE);;0,44
5;TIGRE (ROUTE DU);973;2;;;;;;;;;;0;0;1;1;0;;0;TIGRE (ROUTE DU);;0,44
5;3884, ROUTE NATIONALE I;973;2;;;;;;;;;;0;0;1;1;1;3884;0;ROUTE NATIONALE I;;0,44
5;471, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;471;0;BADUEL (ROUTE DE);;0,44
5;2299, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;2299;0;BADUEL (ROUTE DE);;0,44
5;LEBLOND (ROND POINT);973;2;;;;;;;;;;0;0;1;2;0;;0;MARINGOUINS (ROND-POINT);;0,44
5;2184, MADELEINE (ROUTE D;973;2;;;;;;;;;;0;0;1;1;1;2184;0;MADELEINE (ROUTE DE LA);;0,44
5;95, RENOVATION URBAINE (;973;2;;;;;;;;;;0;0;1;1;1;95;0;RENOVATION URBAINE (CITE);;0,44
5;1581, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;1581;0;BADUEL (ROUTE DE);;0,44
5;292, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;292;0;MONTABO (ROUTE DE) 2;;0,44
5;2317, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;2317;0;MONTABO (ROUTE DE) 2;;0,44
5;378, MADELEINE (ROUTE DE;973;2;;;;;;;;;;0;0;1;2;1;378;0;MADELEINE (ROUTE DE LA);;0,44
5;DE GAULLE (AVENUE);973;2;;;;;;;;;;0;0;1;1;0;;0;DE GAULLE (AVENUE);;0,44
5;1808, MADELEINE (ROUTE D;973;2;;;;;;;;;;0;0;1;1;1;1808;0;MADELEINE (ROUTE DE LA);;0,44
5;14, 14 ET 22 JUIN 1962;973;2;;;;;;;;;;0;0;1;1;1;14;0;14 ET 22 JUIN 1962;;0,44
5;1806, FELIX EBOUE(ROCADE;973;2;;;;;;;;;;0;0;1;1;1;1806;0;FELIX EBOUE(ROCADE);;0,44
5;3013, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;3013;0;MONTABO (ROUTE DE) 1;;0,44
5;EBOUE (ROCADE FELIX);973;2;;;;;;;;;;0;0;1;2;0;;0;EBOUE (ROCADE FELIX);;0,44
5;07, DIGUE RONJON;973;2;;;;;;;;;;0;0;1;1;1;7;0;DIGUE RONJON;;0,44
5;RABAN (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;0;;0;FLAMBOYANTS (RUE DES);;0,44
5;BONHOMME (CITE);973;2;;;;;;;;;;0;0;1;1;0;;0;BONHOMME (CITE);;0,44
5;983, TIGRE (ROUTE DU);973;2;;;;;;;;;;0;0;1;1;1;983;0;TIGRE (ROUTE DU);;0,44
5;2883, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;2883;0;MONTABO (ROUTE DE) 2;;0,44
5;KET TAI (CARREFOUR);973;2;;;;;;;;;;0;0;1;0;0;;0;KET TAI (CARREFOUR);;0,44
5;ROUTE NATIONALE I;973;2;;;;;;;;;;0;0;1;1;0;;0;ROUTE NATIONALE I;;0,44
5;ANATOLE (CITE);973;2;;;;;;;;;;0;0;1;1;0;;0;ANATOLE (CITE);;0,44
5;BRUTUS (CITE);973;2;;;;;;;;;;0;0;1;1;0;;0;BRUTUS (CITE);;0,44
5;1496, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;1496;0;BADUEL (ROUTE DE);;0,44
5;KET TAI (CARREFOUR);973;2;;;;;;;;;;0;0;1;1;0;;0;KET TAI (CARREFOUR);;0,44
5;56, PREVOT (ERNEST);973;2;;;;;;;;;;0;0;1;1;1;56;0;PREVOT (ERNEST);;0,44
5;EBOUE (ROCADE FELIX);973;2;;;;;;;;;;0;0;1;1;0;;0;EBOUE (ROCADE FELIX);;0,44
5;2407, EBOUE (ROCADE FELI;973;2;;;;;;;;;;0;0;1;2;1;2407;0;EBOUE (ROCADE FELIX);;0,44
5;559, MADELEINE (ROUTE DE;973;2;;;;;;;;;;0;0;1;1;1;559;0;MADELEINE (ROUTE DE LA);;0,44
5;RABAN (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;0;;0;RABAN (ROUTE DE);;0,44
5;14 ET 22 JUIN 1962;973;2;;;;;;;;;;0;0;1;1;0;;0;14 ET 22 JUIN 1962;;0,44
5;BONHOMME (CITE);973;2;;;;;;;;;;0;0;1;1;0;;0;BONHOMME (CITE);;0,44
5;2373, MADELEINE (ROUTE D;973;2;;;;;;;;;;0;0;1;2;1;2373;0;MADELEINE (ROUTE DE LA);;0,44
5;BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;0;;0;BADUEL (ROUTE DE);;0,44
5;45, POLYCARPE (VERMONT);973;2;;;;;;;;;;0;0;1;1;1;45;0;POLYCARPE (VERMONT);;0,44
5;482, JASMIN(LOTISSEMENT);973;2;;;;;;;;;;0;0;1;1;1;482;0;JASMIN(LOTISSEMENT);;0,44
5;03, EUGENE GOBERT;973;2;;;;;;;;;;0;0;1;1;1;3;0;EUGENE GOBERT;;0,44
5;1611, RABAN (ROUTE DE);973;2;;;;;;;;;;0;0;1;0;1;1611;0;RABAN (ROUTE DE);;0,44
5;12, CABASSOU (ROUTE DE);973;2;;;;;;;;;;0;0;1;2;1;12;0;CABASSOU (ROUTE DE);;0,44
1;15 rue cyrénéen coutard;973;4;G;0;0;;;;;;;0;0;1;4;;;;;;0,44
1;;973;13;G;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;2371, EBOUE (ROCADE FELI;973;2;;;;;;;;;;0;0;1;1;0;;0;EBOUE (ROCADE FELIX);;0,44
5;49, JADFARD (RENE);973;2;;;;;;;;;;0;0;1;1;1;49;0;JADFARD (RENE);;0,44
5;ROUTE NATIONALE I;973;2;;;;;;;;;;0;0;1;1;2;10;0;ROUTE NATIONALE I;;0,44
5;91, LALLOUETTE;973;2;;;;;;;;;;0;0;1;1;1;91;0;LALLOUETTE;;0,44
5;02, MANGO (ROUTE);973;2;;;;;;;;;;0;0;1;2;1;2;0;MANGO (ROUTE);;0,44
5;MALOUET;973;2;;;;;;;;;;0;0;1;1;0;;0;MALOUET;;0,44
5;128, COLOMB (CHRISTOPHE);973;2;;;;;;;;;;0;0;1;1;1;128;0;COLOMB (CHRISTOPHE);;0,44
5;1222, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;1222;0;MONTABO (ROUTE DE) 1;;0,44
5;LIBERTE (AVENUE DE LA);973;2;;;;;;;;;;0;0;1;0;0;;0;LIBERTE (AVENUE DE LA);;0,44
5;ROUTE NATIONALE I;973;2;;;;;;;;;;0;0;1;1;0;;0;ROUTE NATIONALE I;;0,44
5;12, BARTHELEMY (RENE);973;2;;;;;;;;;;0;0;1;2;1;12;0;JADFARD (RENE);;0,44
5;ROUTE NATIONALE I;973;2;;;;;;;;;;0;0;1;1;2;12;0;ROUTE NATIONALE I;;0,44
5;493, MADELEINE (ROUTE DE;973;2;;;;;;;;;;0;0;1;1;1;493;0;MADELEINE (ROUTE DE LA);;0,44
5;MADELEINE (ROUTE DE LA);973;2;;;;;;;;;;0;0;1;2;2;;0;MADELEINE (ROUTE DE LA);;0,44
5;1057, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;1057;0;BADUEL (ROUTE DE);;0,44
5;836, EBOUE (ROCADE FELIX;973;2;;;;;;;;;;0;0;1;1;1;836;0;FELIX EBOUE(ROCADE);;0,44
1;;973;4;G;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;Rue Convoué;973;7;G;0;0;;;;;;;0;0;1;2;;;;;;0,44
5;12, BARTHELEMY (RENE);973;2;;;;;;;;;;0;0;1;1;1;12;0;BARTHELEMY (RENE);;0,44
5;338, ZEPHIR (ROCADE);973;2;;;;;;;;;;0;0;1;0;1;338;0;ZEPHIR (ROCADE);;0,44
5;CRIQUE FOUILLEE (ROND PO;973;2;;;;;;;;;;0;0;1;0;0;;0;ROUTE NATIONALE I;;0,44
5;ROUTE NATIONALE I;973;2;;;;;;;;;;0;0;1;1;0;;0;ROUTE NATIONALE I;;0,44
5;20, REPUBLIQUE (BD DE LA;973;2;;;;;;;;;;0;0;1;1;1;20;0;REPUBLIQUE (BD DE LA);;0,44
5;BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;0;;0;BADUEL (ROUTE DE);;0,44
5;17, LIBERTE (AVENUE DE L;973;2;;;;;;;;;;0;0;1;2;1;17;0;LIBERTE (AVENUE DE LA);;0,44
5;ROUTE NATIONALE III;973;2;;;;;;;;;;0;0;1;1;0;;0;ROUTE NATIONALE III;;0,44
5;ZONE COLLERY I OU II;973;2;;;;;;;;;;0;0;1;1;0;;0;COLLERY (ZONE INDUSTRIELLE);;0,44
5;MARINGOUINS (ROND-POINT);973;2;;;;;;;;;;0;0;1;1;0;;0;MARINGOUINS (ROND-POINT);;0,44
5;FELIX EBOUE(ROCADE);973;2;;;;;;;;;;0;0;1;1;0;;0;FELIX EBOUE(ROCADE);;0,44
5;BADUEL (ROND POINT DE);973;2;;;;;;;;;;0;0;1;1;0;;0;BADUEL (ROND POINT DE);;0,44
5;1171, FELIX EBOUE(ROCADE;973;2;;;;;;;;;;0;0;1;1;1;1171;0;FELIX EBOUE(ROCADE);;0,44
5;CRIQUE FOUILLEE (ROND PO;973;2;;;;;;;;;;0;0;1;1;0;;0;ROUTE NATIONALE I;;0,44
5;22, CALIMBE(LOTISSEMENT);973;2;;;;;;;;;;0;0;1;1;1;22;0;CALIMBE(LOTISSEMENT);;0,44
5;KET TAI (CARREFOUR);973;2;;;;;;;;;;0;0;1;1;0;;0;KET TAI (CARREFOUR);;0,44
5;49, VOLTAIRE(AVENUE);973;2;;;;;;;;;;0;0;1;1;1;13;0;LUBIN (SAMUEL);;0,44
5;36, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;36;0;BADUEL (ROUTE DE);;0,44
5;13, REPUBLIQUE (BD DE LA;973;2;;;;;;;;;;0;0;1;1;1;13;0;REPUBLIQUE (BD DE LA);;0,44
5;13, SAINT MARTIN (RESIDE;973;2;;;;;;;;;;0;0;1;1;1;13;0;SAINT MARTIN (RESIDENCE);;0,44
5;ROUTE NATIONALE III;973;2;;;;;;;;;;0;0;1;1;0;;0;ROUTE NATIONALE III;;0,44
5;MANGO (ROUTE);973;2;;;;;;;;;;0;0;1;1;0;;0;JACARANDAS (CITE);;0,44
5;294, MADELEINE (ROUTE DE;973;2;;;;;;;;;;0;0;1;1;1;294;0;MADELEINE (ROUTE DE LA);;0,44
5;EBOUE (ROCADE FELIX);973;2;;;;;;;;;;0;0;1;1;0;;0;EBOUE (ROCADE FELIX);;0,44
5;4, BONHOMME (CITE);973;2;;;;;;;;;;0;0;1;1;1;4;0;BONHOMME (CITE);;0,44
5;25, PASCALINE (CITE);973;2;;;;;;;;;;0;0;1;1;1;25;0;PASCALINE (CITE);;0,44
5;MONNERVILLE (AVENUE GAST;973;2;;;;;;;;;;0;0;1;0;0;;0;MONNERVILLE (AVENUE GASTON);;0,44
5;126, CABASSOU (ROUTE DE);973;2;;;;;;;;;;0;0;1;0;1;126;0;CABASSOU (ROUTE DE);;0,44
5;767, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;767;0;MONTABO (ROUTE DE) 2;;0,44
5;ZONE COLLERY I OU II;973;2;;;;;;;;;;0;0;1;1;0;;0;ROUTE NATIONALE III;;0,44
5;21, REPUBLIQUE (BD DE LA;973;2;;;;;;;;;;0;0;1;1;1;21;0;REPUBLIQUE (BD DE LA);;0,44
5;1198, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;1198;0;MONTABO (ROUTE DE) 3;;0,44
5;03, BOUDINOT (AUGUSTE) C;973;2;;;;;;;;;;0;0;1;1;1;3;0;BOUDINOT (AUGUSTE) CITE THEMIRE;;0,44
5;124, ABOLITION DE L'ESCL;973;2;;;;;;;;;;0;0;1;1;1;124;0;ABOLITION DE L'ESCLAVAGE;;0,44
5;ROUTE NATIONALE III;973;2;;;;;;;;;;0;0;1;1;0;;0;ROUTE NATIONALE III;;0,44
5;28, HEDER (AVENUE LEOPOL;973;2;;;;;;;;;;0;0;1;2;1;28;0;HEDER (AVENUE LEOPOLD);;0,44
5;ROUGET DE L ' ISLE;973;2;;;;;;;;;;0;0;1;1;0;;0;ROUGET DE L ' ISLE;;0,44
5;110 bis, BRUTUS (CITE);973;2;;;;;;;;;;0;0;1;1;1;;0;BRUTUS (CITE);;0,44
5;TIGRE (ROUTE DU);973;2;;;;;;;;;;0;0;1;1;0;;0;TIGRE (ROUTE DU);;0,44
5;2335, RABAN (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;2335;0;RABAN (ROUTE DE);;0,44
5;KET TAI (CARREFOUR);973;2;;;;;;;;;;0;0;1;1;2;6002;0;LIBERTE (AVENUE DE LA);;0,44
5;46, JUBELIN (BOULEVARD);973;2;;;;;;;;;;0;0;1;2;0;;0;COLOMB (CHRISTOPHE);;0,44
5;LAURIE (CITE);973;2;;;;;;;;;;0;0;1;1;0;;0;LAURIE (CITE);;0,44
5;1417, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;1417;0;MONTABO (ROUTE DE) 2;;0,44
5;1436, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;0;1;1436;0;BADUEL (ROUTE DE);;0,44
5;MADELEINE (ROUTE DE LA);973;2;;;;;;;;;;0;0;1;4;0;;0;MADELEINE (ROUTE DE LA);;0,44
5;DAMAS (LEON GONTRAN);973;2;;;;;;;;;;0;0;1;0;0;;0;DAMAS (LEON GONTRAN);;0,44
5;KET TAI (CARREFOUR);973;2;;;;;;;;;;0;0;1;1;0;;0;KET TAI (CARREFOUR);;0,44
5;25, SACCHARIN(RUE);973;2;;;;;;;;;;0;0;1;1;1;25;0;SACCHARIN(RUE);;0,44
5;35, MIRZA (CITE);973;2;;;;;;;;;;0;0;1;1;1;35;0;MIRZA (CITE);;0,44
5;BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;2;32;0;BADUEL (ROUTE DE);;0,44
5;496-509, TROUBIRAN (CHEM;973;2;;;;;;;;;;0;0;1;1;1;;0;TROUBIRAN (CHEMIN DE);;0,44
5;face bt X, RENOVATION UR;973;2;;;;;;;;;;0;0;1;1;1;;0;RENOVATION URBAINE (CITE);;0,44
5;22, RABAN (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;22;0;RABAN (ROUTE DE);;0,44
5;BADUEL (ROND POINT DE);973;2;;;;;;;;;;0;0;1;1;0;;0;ZEPHIR (ROCADE);;0,44
1;;973;7;G;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;973;5;G;0;0;;;;;;;0;0;1;2;;;;;;0,44
1;;973;5;G;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;2;0;;0;BADUEL (ROUTE DE);;0,44
5;635, ZEPHIR (ROCADE);973;2;;;;;;;;;;0;0;1;1;1;635;0;ZEPHIR (ROCADE);;0,44
5;CABASSOU (CITE);973;2;;;;;;;;;;0;0;1;1;0;;0;CABASSOU (CITE);;0,44
5;740, RABAN (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;740;0;RABAN (ROUTE DE);;0,44
5;LALLOUETTE;973;2;;;;;;;;;;0;0;1;1;0;;0;LALLOUETTE;;0,44
1;;973;5;G;0;0;;;;;;;0;0;1;0;;;;;;0,44
5;7, HAMEAU DES ENCENS (RU;973;2;;;;;;;;;;0;0;1;1;1;7;0;HAMEAU DES ENCENS (RUE DU) Cité St Marti;;0,44
5;176, MONTABO (ROUTE DE);973;2;;;;;;;;;;0;0;1;2;1;176;0;MONTABO (ROUTE DE) 1;;0,44
5;TECLE (EUGENE) CITE THEM;973;2;;;;;;;;;;0;0;1;0;2;;0;TECLE (EUGENE) CITE THEMIRE;;0,44
5;913, SOURCE DE BADUEL (C;973;2;;;;;;;;;;0;0;1;1;1;913;0;SOURCE DE BADUEL (CHEMIN DE LA);;0,44
5;70, JUBELIN (BOULEVARD);973;2;;;;;;;;;;0;0;1;1;1;70;0;JUBELIN (BOULEVARD);;0,44
5;46 Bis, VOLTAIRE(AVENUE);973;2;;;;;;;;;;0;0;1;1;1;;0;VOLTAIRE(AVENUE);;0,44
5;12, BOUDINOT (AUGUSTE) C;973;12;;;;;;;;;;0;0;1;1;1;12;0;BOUDINOT (AUGUSTE) CITE THEMIRE;;0,44
5;95, LIBERTE (AVENUE DE L;973;2;;;;;;;;;;0;0;1;1;1;95;0;LIBERTE (AVENUE DE LA);;0,44
5;BROWN Serge (RUE);973;2;;;;;;;;;;0;0;1;1;0;;0;BROWN Serge (RUE);;0,44
5;MADELEINE (ROUTE DE LA);973;2;;;;;;;;;;0;0;1;1;2;52;0;MADELEINE (ROUTE DE LA);;0,44
5;MONT LUCAS 1 (CITE);973;2;;;;;;;;;;0;0;1;1;0;;0;MONT LUCAS 1 (CITE);;0,44
5;MADELEINE (ROUTE DE LA);973;2;;;;;;;;;;0;0;1;1;0;;0;CABASSOU (ROUTE DE);;0,44
5;61, ROUGET DE L ' ISLE;973;2;;;;;;;;;;0;0;1;1;1;61;0;LIBERTE (AVENUE DE LA);;0,44
5;1057, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;1057;0;BADUEL (ROUTE DE);;0,44
5;2371, FELIX EBOUE(ROCADE;973;12;;;;;;;;;;0;0;1;1;1;2371;0;FELIX EBOUE(ROCADE);;0,44
5;4.5, BADUEL (ROUTE DE);973;2;;;;;;;;;;0;0;1;1;1;4,5;0;BADUEL (ROUTE DE);;0,44
