code_commune;libelle_commune;institution;id_service;service;code_postal;codes_postaux
"67237";"Kilstett";"GN";"1012014";"Gendarmerie - Brigade de La-Wantzenau";"67840";"67840"
"67238";"Kindwiller";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67350";"67350"
"67239";"Kintzheim";"GN";"1012066";"Gendarmerie - Brigade de Sélestat";"67600";"67600"
"67240";"Kirchheim";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67520";"67520"
"67241";"Kirrberg";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67242";"Kirrwiller";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67330";"67330"
"67244";"Kleingoeft";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67440";"67440"
"67245";"Knoersheim";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67310";"67310"
"67246";"Kogenheim";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67230";"67230"
"67247";"Kolbsheim";"GN";"1012013";"Gendarmerie - Brigade de Geispolsheim";"67120";"67120"
"67248";"Krautergersheim";"GN";"1012038";"Gendarmerie - Brigade d'Obernai";"67880";"67880"
"67249";"Krautwiller";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67170";"67170"
"67250";"Kriegsheim";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67170";"67170"
"67252";"Kurtzenhouse";"GN";"1012026";"Gendarmerie - Brigade de Bischwiller";"67240";"67240"
"67253";"Kuttolsheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67520";"67520"
"67254";"Kutzenhausen";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67255";"Lalaye";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67256";"Lampertheim";"GN";"1012015";"Gendarmerie - Brigade de Mundolsheim";"67450";"67450"
"67257";"Lampertsloch";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67250";"67250"
"67258";"Landersheim";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67700";"67700"
"67259";"Langensoultzbach";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67260";"Laubach";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67580";"67580"
"67261";"Lauterbourg";"GN";"1012084";"Gendarmerie - Brigade de Lauterbourg";"67630";"67630"
"67263";"Lembach";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67510";"67510"
"67264";"Leutenheim";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67480";"67480"
"67265";"Lichtenberg";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67340";"67340"
"67266";"Limersheim";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67150";"67150"
"67267";"Lingolsheim";"PN";"";"Commissariat de police de Strasbourg - Secteur Centre";"67380";"67380"
"67268";"Lipsheim";"GN";"1012012";"Gendarmerie - Brigade de Fegersheim";"67640";"67640"
"67269";"Littenheim";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67490";"67490"
"67270";"Lixhausen";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67271";"Lobsann";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67272";"Lochwiller";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67440";"67440"
"67273";"Lohr";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67290";"67290"
"67274";"Lorentzen";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67430";"67430"
"67275";"Lupstein";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67490";"67490"
"67276";"Lutzelhouse";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67277";"Mackenheim";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67390";"67390"
"67278";"Mackwiller";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67430";"67430"
"67279";"Maennolsheim";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67700";"67700"
"67280";"Maisonsgoutte";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67281";"Marckolsheim";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67390";"67390"
"67282";"Marlenheim";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67520";"67520"
"67283";"Marmoutier";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67440";"67440"
"67285";"Matzenheim";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67150";"67150"
"67286";"Meistratzheim";"GN";"1012038";"Gendarmerie - Brigade d'Obernai";"67210";"67210"
"67287";"Melsheim";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67288";"Memmelshoffen";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67289";"Menchhoffen";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67340";"67340"
"67290";"Merkwiller-Pechelbronn";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67291";"Mertzwiller";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67580";"67580"
"67292";"Mietesheim";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67580";"67580"
"67293";"Minversheim";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67295";"Mittelbergheim";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67296";"Mittelhausbergen";"GN";"1012015";"Gendarmerie - Brigade de Mundolsheim";"67206";"67206"
"67298";"Mittelschaeffolsheim";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67170";"67170"
"67299";"Mollkirch";"GN";"1012039";"Gendarmerie - Brigade de Rosheim";"67190";"67190"
"67300";"Molsheim";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67120";"67120"
"67301";"Mommenheim";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67670";"67670"
"67302";"Monswiller";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67700";"67700"
"67303";"Morsbronn-les-Bains";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67304";"Morschwiller";"GN";"1012025";"Gendarmerie - Brigade de Haguenau";"67350";"67350"
"67305";"Mothern";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67470";"67470"
"67306";"Muhlbach-sur-Bruche";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67307";"Mulhausen";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67350";"67350"
"67308";"Munchhausen";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67470";"67470"
"67309";"Mundolsheim";"GN";"1012015";"Gendarmerie - Brigade de Mundolsheim";"67450";"67450"
"67310";"Mussig";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67600";"67600"
"67311";"Muttersholtz";"GN";"1012071";"Gendarmerie - Brigade de Sundhouse";"67600";"67600"
"67312";"Mutzenhouse";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67313";"Mutzig";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67190";"67190"
"67314";"Natzwiller";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67315";"Neewiller-près-Lauterbourg";"GN";"1012084";"Gendarmerie - Brigade de Lauterbourg";"67630";"67630"
"67317";"Neubois";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67319";"Neuhaeusel";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67480";"67480"
"67320";"Neuve-Église";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67321";"Neuviller-la-Roche";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67322";"Neuwiller-lès-Saverne";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67330";"67330"
"67324";"Niederbronn-les-Bains";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67110";"67110"
"67325";"Niederhaslach";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67280";"67280"
"67326";"Niederhausbergen";"GN";"1012015";"Gendarmerie - Brigade de Mundolsheim";"67207";"67207"
"67327";"Niederlauterbach";"GN";"1012084";"Gendarmerie - Brigade de Lauterbourg";"67630";"67630"
"67328";"Niedermodern";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67350";"67350"
"67329";"Niedernai";"GN";"1012038";"Gendarmerie - Brigade d'Obernai";"67210";"67210"
"67330";"Niederroedern";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67470";"67470"
"67331";"Niederschaeffolsheim";"GN";"1012025";"Gendarmerie - Brigade de Haguenau";"67500";"67500"
"67333";"Niedersoultzbach";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67330";"67330"
"67334";"Niedersteinbach";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67510";"67510"
"67335";"Nordheim";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67520";"67520"
"67336";"Nordhouse";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67150";"67150"
"67337";"Nothalten";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67680";"67680"
"67338";"Obenheim";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67230";"67230"
"67339";"Betschdorf";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67660";"67660"
"67340";"Oberbronn";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67110";"67110"
"67341";"Oberdorf-Spachbach";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67360";"67360"
"67342";"Oberhaslach";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67280";"67280"
"67343";"Oberhausbergen";"GN";"1012015";"Gendarmerie - Brigade de Mundolsheim";"67205";"67205"
"67344";"Oberhoffen-lès-Wissembourg";"GN";"1012079";"Gendarmerie - Brigade de Wissembourg";"67160";"67160"
"67345";"Oberhoffen-sur-Moder";"GN";"1012026";"Gendarmerie - Brigade de Bischwiller";"67240";"67240"
"67346";"Oberlauterbach";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67160";"67160"
"67347";"Obermodern-Zutzendorf";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67330";"67330"
"67348";"Obernai";"GN";"1012038";"Gendarmerie - Brigade d'Obernai";"67210";"67210"
"67349";"Oberroedern";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67350";"Oberschaeffolsheim";"GN";"1012016";"Gendarmerie - Brigade de Wolfisheim";"67203";"67203"
"67351";"Seebach";"GN";"1012079";"Gendarmerie - Brigade de Wissembourg";"67160";"67160"
"67352";"Obersoultzbach";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67330";"67330"
"67353";"Obersteinbach";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67510";"67510"
"67354";"Odratzheim";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67520";"67520"
"67355";"Oermingen";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67970";"67970"
"67356";"Offendorf";"GN";"1012030";"Gendarmerie - Brigade de Drusenheim";"67850";"67850"
"67358";"Offwiller";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67340";"67340"
"67359";"Ohlungen";"GN";"1012025";"Gendarmerie - Brigade de Haguenau";"67590";"67170-67590"
"67360";"Ohnenheim";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67390";"67390"
"67361";"Olwisheim";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67170";"67170"
"67362";"Orschwiller";"GN";"1012066";"Gendarmerie - Brigade de Sélestat";"67600";"67600"
"67363";"Osthoffen";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67990";"67990"
"67364";"Osthouse";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67150";"67150"
"67365";"Ostwald";"PN";"";"Commissariat de police de Strasbourg - Secteur Centre";"67540";"67540"
"67366";"Ottersthal";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67700";"67700"
"67367";"Otterswiller";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67700";"67700"
"67368";"Ottrott";"GN";"1012039";"Gendarmerie - Brigade de Rosheim";"67530";"67530"
"67369";"Ottwiller";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67370";"Petersbach";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67290";"67290"
"67371";"La Petite-Pierre";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67290";"67290"
"67372";"Val-de-Moder";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67350";"67350"
"67373";"Pfalzweyer";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67320";"67320"
"67375";"Pfulgriesheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67370";"67370"
"67377";"Plaine";"GN";"1012044";"Gendarmerie - Brigade de Saales";"67420";"67420"
"67378";"Plobsheim";"GN";"1012012";"Gendarmerie - Brigade de Fegersheim";"67115";"67115"
"67379";"Preuschdorf";"GN";"1012080";"Gendarmerie - Brigade de Woerth";"67250";"67250"
"67380";"Printzheim";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67490";"67490"
"67381";"Puberg";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67290";"67290"
"67382";"Quatzenheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67117";"67117"
"67383";"Rangen";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67310";"67310"
"67384";"Ranrupt";"GN";"1012044";"Gendarmerie - Brigade de Saales";"67420";"67420"
"67385";"Ratzwiller";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67430";"67430"
"67386";"Rauwiller";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67387";"Reichsfeld";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67388";"Reichshoffen";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67110";"67110"
"67389";"Reichstett";"GN";"1012015";"Gendarmerie - Brigade de Mundolsheim";"67116";"67116"
"67391";"Reinhardsmunster";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67440";"67440"
"67392";"Reipertswiller";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67340";"67340"
"67394";"Retschwiller";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67395";"Reutenbourg";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67440";"67440"
"67396";"Rexingen";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67397";"Rhinau";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67860";"67860"
"67398";"Richtolsheim";"GN";"1012070";"Gendarmerie - Brigade de Marckolsheim";"67390";"67390"
"67400";"Riedseltz";"GN";"1012079";"Gendarmerie - Brigade de Wissembourg";"67160";"67160"
"67401";"Rimsdorf";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67403";"Ringendorf";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67350";"67350"
"67404";"Rittershoffen";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67690";"67690"
"67405";"Roeschwoog";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67480";"67480"
"67406";"Rohr";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67270";"67270"
"67407";"Rohrwiller";"GN";"1012030";"Gendarmerie - Brigade de Drusenheim";"67410";"67410"
"67408";"Romanswiller";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67310";"67310"
"67409";"Roppenheim";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67480";"67480"
"67410";"Rosenwiller";"GN";"1012039";"Gendarmerie - Brigade de Rosheim";"67560";"67560"
"67411";"Rosheim";"GN";"1012039";"Gendarmerie - Brigade de Rosheim";"67560";"67560"
"67412";"Rossfeld";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67230";"67230"
"67413";"Rosteig";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67290";"67290"
"67414";"Rothau";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67570";"67570"
"67415";"Rothbach";"GN";"1012028";"Gendarmerie - Brigade de Niederbronn-les-Bains-Reichshoffen";"67340";"67340"
"67416";"Rott";"GN";"1012079";"Gendarmerie - Brigade de Wissembourg";"67160";"67160"
"67417";"Rottelsheim";"GN";"1012027";"Gendarmerie - Brigade de Brumath";"67170";"67170"
"67418";"Rountzenheim-Auenheim";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67480";"67480"
"67420";"Russ";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67421";"Saales";"GN";"1012044";"Gendarmerie - Brigade de Saales";"67420";"67420"
"67422";"Saasenheim";"GN";"1012071";"Gendarmerie - Brigade de Sundhouse";"67390";"67390"
"67423";"Saessolsheim";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67424";"Saint-Blaise-la-Roche";"GN";"1012044";"Gendarmerie - Brigade de Saales";"67420";"67420"
"67425";"Saint-Jean-Saverne";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67700";"67700"
"67426";"Saint-Martin";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67427";"Saint-Maurice";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67428";"Saint-Nabor";"GN";"1012039";"Gendarmerie - Brigade de Rosheim";"67530";"67530"
"67429";"Saint-Pierre";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67430";"Saint-Pierre-Bois";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67432";"Salmbach";"GN";"1012084";"Gendarmerie - Brigade de Lauterbourg";"67160";"67160"
"67433";"Sand";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67230";"67230"
"67434";"Sarre-Union";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67435";"Sarrewerden";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67436";"Saulxures";"GN";"1012044";"Gendarmerie - Brigade de Saales";"67420";"67420"
"67437";"Saverne";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67700";"67700"
"67438";"Schaeffersheim";"GN";"1012074";"Gendarmerie - Brigade d'Erstein";"67150";"67150"
"67440";"Schaffhouse-près-Seltz";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67470";"67470"
"67441";"Schalkendorf";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67350";"67350"
"67442";"Scharrachbergheim-Irmstett";"GN";"1012041";"Gendarmerie - Brigade de Wasselonne";"67310";"67310"
"67443";"Scheibenhard";"GN";"1012084";"Gendarmerie - Brigade de Lauterbourg";"67630";"67630"
"67444";"Scherlenheim";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67445";"Scherwiller";"GN";"1012066";"Gendarmerie - Brigade de Sélestat";"67750";"67750"
"67446";"Schillersdorf";"GN";"1012056";"Gendarmerie - Brigade de Bouxwiller";"67340";"67340"
"67447";"Schiltigheim";"PN";"";"Commissariat de police de Strasbourg - Secteur Centre";"67300";"67300"
"67448";"Schirmeck";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67449";"Schirrhein";"GN";"1012026";"Gendarmerie - Brigade de Bischwiller";"67240";"67240"
"67450";"Schirrhoffen";"GN";"1012026";"Gendarmerie - Brigade de Bischwiller";"67240";"67240"
"67451";"Schleithal";"GN";"1012079";"Gendarmerie - Brigade de Wissembourg";"67160";"67160"
"67452";"Schnersheim";"GN";"1012018";"Gendarmerie - Brigade de Truchtersheim";"67370";"67370"
"67453";"Schoenau";"GN";"1012071";"Gendarmerie - Brigade de Sundhouse";"67390";"67390"
"67454";"Schoenbourg";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67320";"67320"
"67455";"Schoenenbourg";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67456";"Schopperten";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67458";"Schweighouse-sur-Moder";"GN";"1012025";"Gendarmerie - Brigade de Haguenau";"67590";"67590"
"67459";"Schwenheim";"GN";"1012053";"Gendarmerie - Brigade de Marmoutier";"67440";"67440"
"67460";"Schwindratzheim";"GN";"1012019";"Gendarmerie - Brigade de Hochfelden";"67270";"67270"
"67461";"Schwobsheim";"GN";"1012071";"Gendarmerie - Brigade de Sundhouse";"67390";"67390"
"67462";"Sélestat";"PN";"";"Commissariat de police de Selestat";"67600";"67600"
"67463";"Seltz";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67470";"67470"
"67464";"Sermersheim";"GN";"1012073";"Gendarmerie - Brigade de Benfeld";"67230";"67230"
"67465";"Sessenheim";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67770";"67770"
"67466";"Siegen";"GN";"1012083";"Gendarmerie - Brigade de Seltz";"67160";"67160"
"67467";"Siewiller";"GN";"1012059";"Gendarmerie - Brigade de Drulingen";"67320";"67320"
"67468";"Siltzheim";"GN";"1012058";"Gendarmerie - Brigade de Sarre-Union";"67260";"67260"
"67470";"Solbach";"GN";"1012043";"Gendarmerie - Brigade de Schirmeck";"67130";"67130"
"67471";"Souffelweyersheim";"GN";"1012015";"Gendarmerie - Brigade de Mundolsheim";"67460";"67460"
"67472";"Soufflenheim";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67620";"67620"
"67473";"Soultz-les-Bains";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67120";"67120"
"67474";"Soultz-sous-Forêts";"GN";"1012081";"Gendarmerie - Brigade de Soultz-sous-Forêts";"67250";"67250"
"67475";"Sparsbach";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67340";"67340"
"67476";"Stattmatten";"GN";"1012031";"Gendarmerie - Brigade de Soufflenheim";"67770";"67770"
"67477";"Steige";"GN";"1012067";"Gendarmerie - Brigade de Villé";"67220";"67220"
"67478";"Steinbourg";"GN";"1012052";"Gendarmerie - Brigade de Saverne";"67790";"67790"
"67479";"Steinseltz";"GN";"1012079";"Gendarmerie - Brigade de Wissembourg";"67160";"67160"
"67480";"Still";"GN";"1012037";"Gendarmerie - Brigade de Molsheim";"67190";"67190"
"67481";"Stotzheim";"GN";"1012072";"Gendarmerie - Brigade de Barr";"67140";"67140"
"67482";"Strasbourg";"PN";"";"Commissariat de police de Strasbourg - Secteur Centre";"67000";"67000-67100-67200"
"67483";"Struth";"GN";"1012055";"Gendarmerie - Brigade de La-Petite-Pierre";"67290";"67290"
